id,id_products_foreign,id_other_sellers_foreign,product_id
a2dcea88-b829-448b-8baa-207b0538da1f,4258e250-d9ed-11eb-9b62-75e90d563919,4258e254-d9ed-11eb-9b62-75e90d563919,13
1257cafd-0090-48b3-9e6f-2c12030e605a,4258e250-d9ed-11eb-9b62-75e90d563919,4258e255-d9ed-11eb-9b62-75e90d563919,13
932eb113-81c8-4e6d-85a5-1d5a30e9c259,4258e250-d9ed-11eb-9b62-75e90d563919,4258e256-d9ed-11eb-9b62-75e90d563919,13
2c97af65-233c-47be-8726-c9773e2cf8e4,4258e250-d9ed-11eb-9b62-75e90d563919,4258e257-d9ed-11eb-9b62-75e90d563919,13
6fcfdf69-a1b3-4e1a-93c6-158172099828,4258e25c-d9ed-11eb-9b62-75e90d563919,4258e25d-d9ed-11eb-9b62-75e90d563919,14
7774a063-56db-4ce0-8711-627e0784b370,4258e262-d9ed-11eb-9b62-75e90d563919,4258e263-d9ed-11eb-9b62-75e90d563919,15
cd3dfef8-b811-4844-a097-b64522d7bc8b,4258e262-d9ed-11eb-9b62-75e90d563919,4258e264-d9ed-11eb-9b62-75e90d563919,15
f105fa9e-1cda-4192-8a4c-bb40273ce873,4258e262-d9ed-11eb-9b62-75e90d563919,4258e265-d9ed-11eb-9b62-75e90d563919,15
ccc54472-2cb0-4e31-b263-710dfcbfeddc,425a68f0-d9ed-11eb-9b62-75e90d563919,425a68f1-d9ed-11eb-9b62-75e90d563919,16
1c285961-cf6f-46a3-95ec-dc672c1a2114,425a68f0-d9ed-11eb-9b62-75e90d563919,425a68f2-d9ed-11eb-9b62-75e90d563919,16
772bc61c-fc25-46de-925d-f6a983c2a58f,425a68f0-d9ed-11eb-9b62-75e90d563919,425a68f3-d9ed-11eb-9b62-75e90d563919,16
08586a0f-d811-4888-84d3-2f6d704a1d7d,425a68f0-d9ed-11eb-9b62-75e90d563919,425a68f4-d9ed-11eb-9b62-75e90d563919,16
190a6edc-fd93-4508-a969-928dff5a7743,425a68f0-d9ed-11eb-9b62-75e90d563919,425a68f5-d9ed-11eb-9b62-75e90d563919,16
d20c134e-e2b4-4fc4-9ef6-0cf5fab5f6be,425a68ff-d9ed-11eb-9b62-75e90d563919,425a6900-d9ed-11eb-9b62-75e90d563919,18
7264e94e-e1eb-418f-b0b8-cd9c9345935d,425a68ff-d9ed-11eb-9b62-75e90d563919,425a6901-d9ed-11eb-9b62-75e90d563919,18
1fe6a662-b5e2-49d0-89c2-e421c9180db2,425a68ff-d9ed-11eb-9b62-75e90d563919,425a6902-d9ed-11eb-9b62-75e90d563919,18
794952d9-901e-4407-90c1-5b718142f575,425a68ff-d9ed-11eb-9b62-75e90d563919,425a6903-d9ed-11eb-9b62-75e90d563919,18
818a5b0d-bc59-4bef-9169-73e31e5dd9d8,425a68ff-d9ed-11eb-9b62-75e90d563919,425a6904-d9ed-11eb-9b62-75e90d563919,18
128eb280-44e9-4f44-8601-5ccc37c81b7c,425a68ff-d9ed-11eb-9b62-75e90d563919,425a6905-d9ed-11eb-9b62-75e90d563919,18
39815711-c9d8-4ae3-bee0-6ee734129e60,425a68ff-d9ed-11eb-9b62-75e90d563919,425a6906-d9ed-11eb-9b62-75e90d563919,18
3e22dde9-38c1-45c0-af75-7b3306e2ce64,425a690b-d9ed-11eb-9b62-75e90d563919,425a690c-d9ed-11eb-9b62-75e90d563919,19
74f70a56-86ea-4d22-9b93-a7082996cad0,425a690b-d9ed-11eb-9b62-75e90d563919,425a690d-d9ed-11eb-9b62-75e90d563919,19
769ea5e6-d5e9-4da2-8de6-9065a68760a7,425a690b-d9ed-11eb-9b62-75e90d563919,425a690e-d9ed-11eb-9b62-75e90d563919,19
7931abad-1c23-4468-a2b8-1a2e842dd51d,425a6913-d9ed-11eb-9b62-75e90d563919,425a6914-d9ed-11eb-9b62-75e90d563919,20
ad8ed868-1d76-4839-8363-7bdc401f3b18,425a6913-d9ed-11eb-9b62-75e90d563919,425a6915-d9ed-11eb-9b62-75e90d563919,20
90ef4cd8-a0f3-48ee-aab8-0b6aef00ba1c,425a6913-d9ed-11eb-9b62-75e90d563919,425a6916-d9ed-11eb-9b62-75e90d563919,20
6950bcef-5e2e-45b9-951c-c9bff5691c57,425a6913-d9ed-11eb-9b62-75e90d563919,425a6917-d9ed-11eb-9b62-75e90d563919,20
42e0cba9-cb1c-45ef-a3d4-c75e9f3729a7,425a6913-d9ed-11eb-9b62-75e90d563919,425a6918-d9ed-11eb-9b62-75e90d563919,20
39f03c67-f25d-4746-9cac-e54bbb0658fd,425a6913-d9ed-11eb-9b62-75e90d563919,425a6919-d9ed-11eb-9b62-75e90d563919,20
3582ad9f-99f1-4efa-924c-f00567135ded,425a6913-d9ed-11eb-9b62-75e90d563919,425a691a-d9ed-11eb-9b62-75e90d563919,20
865db6ea-b03a-4da9-bb0c-c5c9755fcfe4,425a9000-d9ed-11eb-9b62-75e90d563919,425a9001-d9ed-11eb-9b62-75e90d563919,21
950f0143-9bc6-437a-988d-ed704048f9cd,425a9000-d9ed-11eb-9b62-75e90d563919,425a9002-d9ed-11eb-9b62-75e90d563919,21
ee0cb5ae-7373-4585-88bf-abee7ba7bd86,425a9007-d9ed-11eb-9b62-75e90d563919,425a9008-d9ed-11eb-9b62-75e90d563919,22
9677f269-42aa-4d01-8ccf-8b317e75df21,425a9007-d9ed-11eb-9b62-75e90d563919,425a9009-d9ed-11eb-9b62-75e90d563919,22
308cba7b-d4b6-496f-aca2-dd6137b01f5b,425a9007-d9ed-11eb-9b62-75e90d563919,425a900a-d9ed-11eb-9b62-75e90d563919,22
0b4ad827-b0a5-4f9d-a61e-202e552378bb,425a9007-d9ed-11eb-9b62-75e90d563919,425a900b-d9ed-11eb-9b62-75e90d563919,22
71f9a3cb-06f1-4dbf-8f2e-8f025f4007b3,425a9010-d9ed-11eb-9b62-75e90d563919,425a9011-d9ed-11eb-9b62-75e90d563919,23
37bf6a5a-f3e9-4b9d-a179-fd0094c64e35,425a9010-d9ed-11eb-9b62-75e90d563919,425a9012-d9ed-11eb-9b62-75e90d563919,23
c122995d-0999-4a2b-811b-ff7cb7866d41,425a9017-d9ed-11eb-9b62-75e90d563919,425a9018-d9ed-11eb-9b62-75e90d563919,24
ce32ca7b-10c1-47db-9909-f85358e77112,425a9017-d9ed-11eb-9b62-75e90d563919,425a9019-d9ed-11eb-9b62-75e90d563919,24
79fd57bf-d848-4e1e-aa9e-122e3e54fa22,425a9017-d9ed-11eb-9b62-75e90d563919,425a901a-d9ed-11eb-9b62-75e90d563919,24
1a82b0a6-4c89-48c7-9daf-dfb708df534d,425a9017-d9ed-11eb-9b62-75e90d563919,425a901b-d9ed-11eb-9b62-75e90d563919,24
85814fda-3b20-48ee-a7ab-6f50406193e8,425a9017-d9ed-11eb-9b62-75e90d563919,425a901c-d9ed-11eb-9b62-75e90d563919,24
fd3437bd-5a51-4f75-b892-bfe6dfe439ca,425a9017-d9ed-11eb-9b62-75e90d563919,425a901d-d9ed-11eb-9b62-75e90d563919,24
3cc91c01-0344-4221-9b34-e0712b8c9260,425a9022-d9ed-11eb-9b62-75e90d563919,425a9023-d9ed-11eb-9b62-75e90d563919,25
d84c9595-c310-4b2b-9ce5-c5e0af4bd029,425a9022-d9ed-11eb-9b62-75e90d563919,425a9024-d9ed-11eb-9b62-75e90d563919,25
669fe19a-1a7a-4cf0-908f-873282178131,425a9022-d9ed-11eb-9b62-75e90d563919,425a9025-d9ed-11eb-9b62-75e90d563919,25
f0216d07-053f-4f65-9039-bffcb5cb1da2,425a9022-d9ed-11eb-9b62-75e90d563919,425a9026-d9ed-11eb-9b62-75e90d563919,25
2c11159b-26bf-496a-a488-18deb3c387ae,425a902b-d9ed-11eb-9b62-75e90d563919,425a902c-d9ed-11eb-9b62-75e90d563919,26
72b32bcd-6513-47be-b5fb-8869c1871835,425a902b-d9ed-11eb-9b62-75e90d563919,425a902d-d9ed-11eb-9b62-75e90d563919,26
0427b692-a824-41ff-a527-89e4c3c34ac2,425a902b-d9ed-11eb-9b62-75e90d563919,425a902e-d9ed-11eb-9b62-75e90d563919,26
5492bf6d-07bb-4a02-9985-dd8ddc62e79f,425a902b-d9ed-11eb-9b62-75e90d563919,425a902f-d9ed-11eb-9b62-75e90d563919,26
d70a3c16-cce6-462f-8b8c-2b36fa8556c1,425a902b-d9ed-11eb-9b62-75e90d563919,425a9030-d9ed-11eb-9b62-75e90d563919,26
9b3c016e-edf6-4bb3-9e81-787451f9e662,425a902b-d9ed-11eb-9b62-75e90d563919,425a9031-d9ed-11eb-9b62-75e90d563919,26
9ba4d0c7-c6ca-442a-be28-3cc1bc7440f3,425a9036-d9ed-11eb-9b62-75e90d563919,425a9037-d9ed-11eb-9b62-75e90d563919,27
70b1d711-9cea-4731-a96a-f6c847ba394c,425a9036-d9ed-11eb-9b62-75e90d563919,425a9038-d9ed-11eb-9b62-75e90d563919,27
8b64c677-af27-48b5-880b-7738f7f32808,425a9036-d9ed-11eb-9b62-75e90d563919,425a9039-d9ed-11eb-9b62-75e90d563919,27
17e17bc2-5309-4da2-aeb4-8d60fa6f2d80,425a9036-d9ed-11eb-9b62-75e90d563919,425a903a-d9ed-11eb-9b62-75e90d563919,27
be4cbe33-d666-4c17-8244-297b3c3f9b7a,425a903f-d9ed-11eb-9b62-75e90d563919,425a9040-d9ed-11eb-9b62-75e90d563919,28
84600b0c-3247-4b7a-a3be-7b39e024a03e,425a903f-d9ed-11eb-9b62-75e90d563919,425a9041-d9ed-11eb-9b62-75e90d563919,28
1ada13ca-af46-4f1d-8ab9-25a70b7f3c86,425a903f-d9ed-11eb-9b62-75e90d563919,425a9042-d9ed-11eb-9b62-75e90d563919,28
40e90af7-7891-46c4-adac-c7e52e4b73fa,425a903f-d9ed-11eb-9b62-75e90d563919,425a9043-d9ed-11eb-9b62-75e90d563919,28
b9761d20-f4a4-4c4c-85b0-a4d268f8682b,425a903f-d9ed-11eb-9b62-75e90d563919,425a9044-d9ed-11eb-9b62-75e90d563919,28
1bf7c408-8018-440b-8e64-02a9e6cf1394,425ab712-d9ed-11eb-9b62-75e90d563919,425ab713-d9ed-11eb-9b62-75e90d563919,29
3ac85d07-aaaa-4dd5-9185-d15a51be82d1,425ab712-d9ed-11eb-9b62-75e90d563919,425ab714-d9ed-11eb-9b62-75e90d563919,29
400de01e-0627-439f-9846-6b1e1eb80a7a,425ab712-d9ed-11eb-9b62-75e90d563919,425ab715-d9ed-11eb-9b62-75e90d563919,29
cee8eb3f-22ea-481d-b765-1b06866a2346,425ab712-d9ed-11eb-9b62-75e90d563919,425ab716-d9ed-11eb-9b62-75e90d563919,29
bbc0c9a8-549b-4f8b-815d-01c3b2c48beb,425ab712-d9ed-11eb-9b62-75e90d563919,425ab717-d9ed-11eb-9b62-75e90d563919,29
1c75b895-6d51-4186-9fb3-e018969d42e0,425ab71c-d9ed-11eb-9b62-75e90d563919,425ab71d-d9ed-11eb-9b62-75e90d563919,30
d14dd31c-36f4-4825-adfd-1597824eb5d3,425ab71c-d9ed-11eb-9b62-75e90d563919,425ab71e-d9ed-11eb-9b62-75e90d563919,30
8bab7261-bf53-49d7-b607-6e005bccb6d9,425ab723-d9ed-11eb-9b62-75e90d563919,425ab724-d9ed-11eb-9b62-75e90d563919,31
443d79c6-74a0-469e-bdb6-912f0e3cc96c,425ab723-d9ed-11eb-9b62-75e90d563919,425ab725-d9ed-11eb-9b62-75e90d563919,31
d55fa927-136f-4ada-859f-845c049ebc2b,425ab723-d9ed-11eb-9b62-75e90d563919,425ab726-d9ed-11eb-9b62-75e90d563919,31
8abaf4ef-bfd9-428d-ab3a-044706aa6a0b,425ab723-d9ed-11eb-9b62-75e90d563919,425ab727-d9ed-11eb-9b62-75e90d563919,31
e6514b76-6293-42fa-96cb-04dc983333dc,425ab723-d9ed-11eb-9b62-75e90d563919,425ab728-d9ed-11eb-9b62-75e90d563919,31
db05fd3e-8690-4104-aec3-7822e2dd709c,425ab723-d9ed-11eb-9b62-75e90d563919,425ab729-d9ed-11eb-9b62-75e90d563919,31
651db33b-d2b7-496b-9db2-069d17ee0c24,425ab723-d9ed-11eb-9b62-75e90d563919,425ab72a-d9ed-11eb-9b62-75e90d563919,31
a39a1814-6463-48da-9c5a-240a5ca036da,425ab72f-d9ed-11eb-9b62-75e90d563919,425ab730-d9ed-11eb-9b62-75e90d563919,32
6d823030-6be7-46ec-b098-adeb5ca18fe1,425ab72f-d9ed-11eb-9b62-75e90d563919,425ab731-d9ed-11eb-9b62-75e90d563919,32
a2fe127e-9369-46ba-9585-fc73c15fd1b2,425ab736-d9ed-11eb-9b62-75e90d563919,425ab737-d9ed-11eb-9b62-75e90d563919,33
e4bb58c5-158b-48f3-8169-8d1fc63b3d6f,425ab736-d9ed-11eb-9b62-75e90d563919,425ab738-d9ed-11eb-9b62-75e90d563919,33
5c2038c1-7370-4763-a3ae-033100a5e254,425ab736-d9ed-11eb-9b62-75e90d563919,425ab739-d9ed-11eb-9b62-75e90d563919,33
2b6a084e-76c7-4985-97a7-de73307d7b76,425ab73e-d9ed-11eb-9b62-75e90d563919,425ab73f-d9ed-11eb-9b62-75e90d563919,34
8ace95cd-3e09-4d13-aab8-1778a1672693,425ab73e-d9ed-11eb-9b62-75e90d563919,425ab740-d9ed-11eb-9b62-75e90d563919,34
72ff9dfe-e8f4-4804-a6d1-0d8b1a8ce80e,425ab73e-d9ed-11eb-9b62-75e90d563919,425ab741-d9ed-11eb-9b62-75e90d563919,34
1f22bf30-51d5-4981-b3c4-670da2c9fd7c,425ab73e-d9ed-11eb-9b62-75e90d563919,425ab742-d9ed-11eb-9b62-75e90d563919,34
158d91ac-ae47-41fe-9c9b-074b91b579ce,425ab73e-d9ed-11eb-9b62-75e90d563919,425ab743-d9ed-11eb-9b62-75e90d563919,34
999ac3ca-bd10-468f-b8e7-da72a2b96045,425ab73e-d9ed-11eb-9b62-75e90d563919,425ab744-d9ed-11eb-9b62-75e90d563919,34
d4a3a49b-f4c3-49af-8886-07fe9ff826d9,425ab749-d9ed-11eb-9b62-75e90d563919,425ab74a-d9ed-11eb-9b62-75e90d563919,35
658e5de2-8acc-4c2d-85b6-87718812a68f,425ab749-d9ed-11eb-9b62-75e90d563919,425ab74b-d9ed-11eb-9b62-75e90d563919,35
7319e264-48cd-419c-a779-a3eff909e755,425ab749-d9ed-11eb-9b62-75e90d563919,425ab74c-d9ed-11eb-9b62-75e90d563919,35
6c93ea10-c87f-4296-9a30-30d93bb543cf,425ab749-d9ed-11eb-9b62-75e90d563919,425ab74d-d9ed-11eb-9b62-75e90d563919,35
2716a1a5-6824-419a-b801-3d6e76790962,425ab749-d9ed-11eb-9b62-75e90d563919,425ab74e-d9ed-11eb-9b62-75e90d563919,35
991169da-6e51-4e82-8e80-3a8eea5cc244,425ab753-d9ed-11eb-9b62-75e90d563919,425ab754-d9ed-11eb-9b62-75e90d563919,36
ca76a088-2547-460f-a7b9-963dd715b4be,425ab753-d9ed-11eb-9b62-75e90d563919,425ab755-d9ed-11eb-9b62-75e90d563919,36
7e5aef40-ff3d-46ec-915c-d40a09ce5d2e,425ab753-d9ed-11eb-9b62-75e90d563919,425ab756-d9ed-11eb-9b62-75e90d563919,36
1c671693-95ee-4ba1-9a35-d5f22747c1eb,425ab753-d9ed-11eb-9b62-75e90d563919,425ab757-d9ed-11eb-9b62-75e90d563919,36
e24945a9-ecc8-4a7f-a09c-7107320028a5,425ab753-d9ed-11eb-9b62-75e90d563919,425ade20-d9ed-11eb-9b62-75e90d563919,36
6a2516ea-a63d-4dcd-a1ae-e226560287b5,425ab753-d9ed-11eb-9b62-75e90d563919,425ade21-d9ed-11eb-9b62-75e90d563919,36
9d475556-d16d-4d76-b828-9840dbb4b138,425ab753-d9ed-11eb-9b62-75e90d563919,425ade22-d9ed-11eb-9b62-75e90d563919,36
7c171b4e-325d-49f5-9c2a-48a6f03783b5,425ade27-d9ed-11eb-9b62-75e90d563919,425ade28-d9ed-11eb-9b62-75e90d563919,37
1142a569-4246-4852-a487-6ec9384bd04c,425ade27-d9ed-11eb-9b62-75e90d563919,425ade29-d9ed-11eb-9b62-75e90d563919,37
54fcfd4f-61a9-4f07-8f38-e6f850b19fe7,425ade27-d9ed-11eb-9b62-75e90d563919,425ade2a-d9ed-11eb-9b62-75e90d563919,37
2b1d5e9b-6d94-4967-b50d-c17d31656edf,425ade27-d9ed-11eb-9b62-75e90d563919,425ade2b-d9ed-11eb-9b62-75e90d563919,37
153a12b1-5c17-40f6-9155-0ae018b2df43,425ade27-d9ed-11eb-9b62-75e90d563919,425ade2c-d9ed-11eb-9b62-75e90d563919,37
ad7343ed-974c-4be0-9a7c-31cd3b7912a4,425ade27-d9ed-11eb-9b62-75e90d563919,425ade2d-d9ed-11eb-9b62-75e90d563919,37
eca5fbcc-3269-4c94-a966-210645811c1e,425ade32-d9ed-11eb-9b62-75e90d563919,425ade33-d9ed-11eb-9b62-75e90d563919,38
1b0a5999-4fc1-48fc-ab43-9b974f852d0a,425ade38-d9ed-11eb-9b62-75e90d563919,425ade39-d9ed-11eb-9b62-75e90d563919,39
2b52b01a-e8cf-47cb-bc45-03227099a10f,425ade3e-d9ed-11eb-9b62-75e90d563919,425b0530-d9ed-11eb-9b62-75e90d563919,40
253f0f0b-2475-4487-8134-472452c82e00,425ade3e-d9ed-11eb-9b62-75e90d563919,425b0531-d9ed-11eb-9b62-75e90d563919,40
4c56c8c8-501d-417b-b524-72e43125a428,425ade3e-d9ed-11eb-9b62-75e90d563919,425b0532-d9ed-11eb-9b62-75e90d563919,40
14a2a1d4-85bb-4a66-af06-26e3fb7dd615,425ade3e-d9ed-11eb-9b62-75e90d563919,425b0533-d9ed-11eb-9b62-75e90d563919,40
b5f1224c-9686-488d-a841-7a77768394ef,425ade3e-d9ed-11eb-9b62-75e90d563919,425b0534-d9ed-11eb-9b62-75e90d563919,40
b16a95be-4503-47d0-a484-3456ad8d8c65,425b053e-d9ed-11eb-9b62-75e90d563919,425b053f-d9ed-11eb-9b62-75e90d563919,42
1dd2945e-faf4-4fa9-94f7-960c14d79d3c,425b053e-d9ed-11eb-9b62-75e90d563919,425b0540-d9ed-11eb-9b62-75e90d563919,42
a3eff311-5665-4679-a7b4-5f21bf246d09,425b053e-d9ed-11eb-9b62-75e90d563919,425b0541-d9ed-11eb-9b62-75e90d563919,42
fb763c86-6e35-477d-a0a1-cd6e8f38da87,425b053e-d9ed-11eb-9b62-75e90d563919,425b0542-d9ed-11eb-9b62-75e90d563919,42
0cf9bd02-02ce-4202-826e-15d87e2b1593,425b053e-d9ed-11eb-9b62-75e90d563919,425b0543-d9ed-11eb-9b62-75e90d563919,42
dd8cf011-aa39-4d2e-b4d9-f15907fe367d,425b053e-d9ed-11eb-9b62-75e90d563919,425b0544-d9ed-11eb-9b62-75e90d563919,42
5acc0f5c-7edb-4844-a77e-2e62ac8ab1ae,425b0549-d9ed-11eb-9b62-75e90d563919,425b054a-d9ed-11eb-9b62-75e90d563919,43
af797b2e-d889-4801-bb87-50109b5014fe,425b054f-d9ed-11eb-9b62-75e90d563919,425b0550-d9ed-11eb-9b62-75e90d563919,44
b935bebd-3986-499d-9541-8a8c61f87bfc,425b054f-d9ed-11eb-9b62-75e90d563919,425b0551-d9ed-11eb-9b62-75e90d563919,44
3c5bfd83-1dc2-40ef-bb12-d54d046ba95b,425b054f-d9ed-11eb-9b62-75e90d563919,425b0552-d9ed-11eb-9b62-75e90d563919,44
49754e5a-82b0-4af1-ba5d-7cde8166c083,425b054f-d9ed-11eb-9b62-75e90d563919,425b0553-d9ed-11eb-9b62-75e90d563919,44
3e880a24-8f46-496a-9359-e610b32b049e,425b054f-d9ed-11eb-9b62-75e90d563919,425b0554-d9ed-11eb-9b62-75e90d563919,44
05efa013-d49c-4c37-abf2-e369541b099a,425b054f-d9ed-11eb-9b62-75e90d563919,425b0555-d9ed-11eb-9b62-75e90d563919,44
20aab622-df9a-43ec-bfa4-a977233ccd18,425b054f-d9ed-11eb-9b62-75e90d563919,425b0556-d9ed-11eb-9b62-75e90d563919,44
e685206a-cc93-4558-81b3-d62cfb75fd18,425b055b-d9ed-11eb-9b62-75e90d563919,425b055c-d9ed-11eb-9b62-75e90d563919,45
6d5b0ca7-172f-4315-bf7f-57aef6bbf930,425b055b-d9ed-11eb-9b62-75e90d563919,425b055d-d9ed-11eb-9b62-75e90d563919,45
862d12c6-49a7-4887-81ab-a8a2da7a7278,425b055b-d9ed-11eb-9b62-75e90d563919,425b055e-d9ed-11eb-9b62-75e90d563919,45
48f2788f-2b73-4d36-89d6-d2b3ba5e4e1d,425b055b-d9ed-11eb-9b62-75e90d563919,425b055f-d9ed-11eb-9b62-75e90d563919,45
020187fa-a818-4d84-a4b8-f8ab9162b1a1,425b055b-d9ed-11eb-9b62-75e90d563919,425b0560-d9ed-11eb-9b62-75e90d563919,45
